author_id;username;name;description;tweets_count;Type;Cate_1;Cate_2;Cate_3;created_at;geo;id;lang;like_count;quote_count;reply_count;retweet_count;source;tweet
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-01-22 10:12:11+00:00; ;1484831252079333377;en;13256;158;306;4320;Twitter Web App;"Shell's facility that captures CO2 actually emits more than it is capturing. It has the same yearly carbon footprint as 1,2 million gas-powered cars.

This is exactly what happens when people in power care more about their reputation and imagery than to actually reduce emissions. https://t.co/OKek7gC9ET"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-01-21 09:39:17+00:00; ;1484460582342434818;en;3920;63;129;1351;Twitter for iPhone;"”As the planet warms, the Arctic treeline is accelerating towards the pole, turning the white landscape to green. The trees used to creep forward a few centimetres every year; now they are leaping north at a rate of 40 to 50 metres a year.”

https://t.co/s3lRHKYH0E"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-01-21 08:04:05+00:00; ;1484436623584542720;en;11224;103;249;1798;Twitter for iPhone;School strike week 179. #FridaysForFuture #ClimateStrike #UprootTheSystem https://t.co/P31NYVl6af
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-01-19 18:50:50+00:00; ;1483874607488978944;en;7015;103;188;2219;Twitter Web App;"""More than 450 scientists on Wednesday called on the executives of major advertising and public relations firms to drop their fossil fuel clients and stop what the scientists said was their spread of disinformation around climate change.""
https://t.co/94MOaKSDvP"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-01-18 15:05:27+00:00; ;1483455503514710026;en;2520;62;131;723;Twitter for iPhone;"”China’s coal production reached record levels last year as the state encouraged miners to ramp up their fossil fuel output to safeguard the country’s energy supplies through the winter gas crisis.”

https://t.co/oqcDMPTN4A"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-01-16 11:13:56+00:00; ;1482672464060731396;en;5475;77;232;1591;Twitter for iPhone;"“It was this settler colonial worldview – of just accumulate, accumulate, accumulate, consume, consume, consume – that has got us where we are now.”

@GhoshAmitav on colonialism and the planetary emergency.

https://t.co/fYxK6MXsob"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-01-14 17:34:17+00:00; ;1482043405706448903;en;3118;61;91;1086;Twitter Web App;"""Care International report highlights ‘deep injustice’ neglected by world’s media, as extreme weather along with Covid wipes out decades of progress""
https://t.co/LHjxPJPyex"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-01-14 07:32:39+00:00; ;1481891999963918337;en;10904;74;227;1609;Twitter for iPhone;School strike week 178. #FridaysForFuture #ClimateStrike #UprootTheSystem https://t.co/2JynnuVVJB
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-01-11 13:30:12+00:00; ;1480894816489771019;en;4903;45;81;1149;Twitter Web App;"“There is no way to separate the fight for Indigenous rights from the fight for environmental rights, because we see ourselves as being the land itself. We are part of the earth and everything that affects the earth directly affects us.” - @GuajajaraSonia 
https://t.co/bDrn5caMyR"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-01-11 11:20:37+00:00; ;1480862204568248325;en;9492;166;325;2895;Twitter for iPhone;"“We aren’t just reducing the carbon intensity of the economy, we are increasing it. We are doing exactly the opposite of what we need to be doing.”

https://t.co/DJme17Ac60"
